RUID,CurrentBusStop,DestinationBusStop,Route,Date,Time
122077059,Hill Center,,,,05:07
168811226,Science Building,,,,10:14
133394863,Library of Science,,,,04:08
135579899,Busch Suites,,,,10:08
116346809,Busch Student Center,,,,20:07
145127438,Livingston Plaza,,,,14:32
166366655,Livingston Student Center,,,,21:03
199224243,Quads,,,,07:36
168167324,Werblin Back Entrance,,,,14:45
141221377,Hill Center,,,,00:41
188563534,Science Building,,,,15:51
187623222,Library of Science,,,,03:37
188218797,Busch Suites,,,,08:48
132630889,Busch Student Center,,,,16:49
191230098,Livingston Plaza,,,,16:11
107484525,Livingston Student Center,,,,08:44
166032939,Quads,,,,12:55
139711656,Werblin Back Entrance,,,,17:54
164250252,Hill Center,,,,12:18
161279510,Science Building,,,,14:29
199399054,Library of Science,,,,21:56
149891136,Quads,,,,01:35
175119933,Werblin Back Entrance,,,,14:27
117124081,Hill Center,,,,21:29
150020540,Science Building,,,,10:06
196930746,Library of Science,,,,05:36
128634443,Busch Suites,,,,13:46
123951839,Busch Student Center,,,,08:43
119224467,Livingston Plaza,,,,14:00
121053031,Livingston Student Center,,,,06:32
191643251,Quads,,,,09:22
130847312,Werblin Back Entrance,,,,21:49
199890558,Hill Center,,,,13:03
197616752,Science Building,,,,07:23
179328218,Library of Science,,,,21:18
164785405,Busch Suites,,,,14:16
169337918,Busch Student Center,,,,01:21
119628096,Livingston Plaza,,,,07:36
134122387,Livingston Student Center,,,,23:59
123761571,Quads,,,,03:45
166018054,Werblin Back Entrance,,,,17:21
115645237,Hill Center,,,,03:14
174260678,Science Building,,,,23:21
183619299,Library of Science,,,,22:58
153166607,Quads,,,,10:12
176601109,Werblin Back Entrance,,,,06:07
169004442,Hill Center,,,,19:01
120475183,Science Building,,,,07:55
141934626,Library of Science,,,,17:00
186507721,Busch Suites,,,,05:54
163913167,Busch Student Center,,,,19:15
180210375,Livingston Plaza,,,,21:00
146960581,Livingston Student Center,,,,03:58
136047653,Quads,,,,14:55
165602572,Werblin Back Entrance,,,,04:47
199538924,Hill Center,,,,18:48
160093161,Science Building,,,,14:21
106212120,Library of Science,,,,22:55
155441594,Busch Suites,,,,02:10
159415233,Busch Student Center,,,,15:34
192016731,Livingston Plaza,,,,14:01
136988890,Livingston Student Center,,,,17:38
169140067,Quads,,,,22:17
147721881,Werblin Back Entrance,,,,09:05
101654980,Hill Center,,,,12:55
143199074,Science Building,,,,05:01
184038083,Library of Science,,,,11:00
187289897,Quads,,,,03:32
165166647,Werblin Back Entrance,,,,13:37
120516175,Hill Center,,,,09:30
117511431,Science Building,,,,19:58
186976773,Library of Science,,,,18:17
122446888,Busch Suites,,,,08:50
179481892,Busch Student Center,,,,02:20
195306421,Livingston Plaza,,,,19:51
168352967,Livingston Student Center,,,,05:11
132848153,Quads,,,,08:17
157899415,Werblin Back Entrance,,,,13:24
159245209,Hill Center,,,,22:43
119696525,Science Building,,,,03:49
139872397,Library of Science,,,,00:32
179057506,Busch Suites,,,,16:15
142531371,Busch Student Center,,,,17:55
144912016,Livingston Plaza,,,,18:31
174736157,Livingston Student Center,,,,01:51
173768634,Quads,,,,22:42
103566371,Werblin Back Entrance,,,,16:07
193009118,Hill Center,,,,06:21
138357740,Science Building,,,,22:56
122901460,Library of Science,,,,02:25
184053719,Quads,,,,22:09
108548277,Werblin Back Entrance,,,,15:02
124873459,Hill Center,,,,13:33
153238452,Science Building,,,,04:35
176983696,Library of Science,,,,00:34
126875322,Busch Suites,,,,22:07
131311728,Busch Student Center,,,,17:02
109553932,Livingston Plaza,,,,02:41
163564215,Livingston Student Center,,,,21:30
182638051,Quads,,,,09:14
135517553,Werblin Back Entrance,,,,09:39
179052463,Hill Center,,,,08:07
102442937,Science Building,,,,17:09
126546502,Library of Science,,,,19:33
126294887,Busch Suites,,,,19:13
111091093,Busch Student Center,,,,04:50
183167183,Livingston Plaza,,,,14:30
135905195,Livingston Student Center,,,,19:05
142036710,Quads,,,,02:23
159998100,Werblin Back Entrance,,,,19:16
127922568,Hill Center,,,,04:57
154221364,Science Building,,,,08:18
138333307,Library of Science,,,,17:43
158017763,Quads,,,,22:39
106610254,Werblin Back Entrance,,,,04:18
176077006,Hill Center,,,,06:46
133304865,Science Building,,,,19:33
168223799,Library of Science,,,,10:23
148371991,Busch Suites,,,,11:55
186154078,Busch Student Center,,,,08:26
145766460,Livingston Plaza,,,,23:16
110598993,Livingston Student Center,,,,05:10
165130865,Quads,,,,06:20
114020748,Werblin Back Entrance,,,,02:47
157254846,Hill Center,,,,03:00
115126303,Science Building,,,,04:01
156208741,Library of Science,,,,07:31
195022053,Busch Suites,,,,20:36
185518473,Busch Student Center,,,,09:02
135473111,Livingston Plaza,,,,22:21
131539054,Livingston Student Center,,,,16:36
112018945,Quads,,,,17:59
146987814,Werblin Back Entrance,,,,16:10
151612328,Hill Center,,,,18:00
195535279,Science Building,,,,13:03
135992493,Library of Science,,,,02:57
103614874,Quads,,,,03:43
199914664,Werblin Back Entrance,,,,12:47
103996288,Hill Center,,,,19:23
108346663,Science Building,,,,15:45
152088695,Library of Science,,,,09:11
194627410,Busch Suites,,,,09:13
127778436,Busch Student Center,,,,08:08
107036229,Livingston Plaza,,,,15:55
188389540,Livingston Student Center,,,,14:16
115919749,Quads,,,,04:25
105472770,Werblin Back Entrance,,,,00:58
125655122,Hill Center,,,,05:10
142573705,Science Building,,,,21:56
101119973,Library of Science,,,,03:46
165951610,Busch Suites,,,,20:07
108325915,Busch Student Center,,,,15:49
156199189,Livingston Plaza,,,,19:34
163511201,Livingston Student Center,,,,03:06
167199401,Quads,,,,09:22
177055935,Werblin Back Entrance,,,,02:21
147948054,Hill Center,,,,16:33
182533894,Science Building,,,,13:04
156651559,Library of Science,,,,09:47
119920643,Quads,,,,10:24
160624313,Werblin Back Entrance,,,,11:31
114856925,Hill Center,,,,18:50
142594917,Science Building,,,,06:57
106161356,Library of Science,,,,11:19
123154141,Busch Suites,,,,23:30
138153842,Busch Student Center,,,,16:30
125563730,Livingston Plaza,,,,07:26
170974590,Livingston Student Center,,,,21:31
112642072,Quads,,,,11:32
192937928,Werblin Back Entrance,,,,23:42
176872313,Hill Center,,,,11:56
107120579,Science Building,,,,00:10
157535944,Library of Science,,,,16:17
135962714,Busch Suites,,,,07:54
149411959,Busch Student Center,,,,15:20
198361504,Livingston Plaza,,,,16:39
183641750,Livingston Student Center,,,,11:01
193912839,Quads,,,,22:21
182134554,Werblin Back Entrance,,,,14:55
104947745,Hill Center,,,,17:37
176364737,Science Building,,,,15:50
163403308,Library of Science,,,,07:34
156062692,Quads,,,,11:15
123148209,Werblin Back Entrance,,,,09:37
143926319,Hill Center,,,,03:54
184635500,Science Building,,,,12:52
170529166,Library of Science,,,,02:12
150958876,Busch Suites,,,,10:53
149194625,Busch Student Center,,,,04:26
136045272,Livingston Plaza,,,,03:04
195322250,Livingston Student Center,,,,05:53
179247589,Quads,,,,23:12
132218736,Werblin Back Entrance,,,,22:31
114587350,Hill Center,,,,23:16
116952372,Science Building,,,,00:36
138760758,Library of Science,,,,23:19
117511355,Busch Suites,,,,09:53
137314016,Busch Student Center,,,,17:24
125443815,Livingston Plaza,,,,08:16
157347933,Livingston Student Center,,,,14:52
122886408,Quads,,,,05:46
170967544,Werblin Back Entrance,,,,03:18
181888924,Hill Center,,,,12:52
189959225,Science Building,,,,03:29
188756981,Library of Science,,,,01:03
116242248,Quads,,,,04:59
127108252,Werblin Back Entrance,,,,05:44
109623682,Hill Center,,,,21:12
187714325,Science Building,,,,18:27
188709200,Library of Science,,,,07:41
169219467,Busch Suites,,,,16:16
137230522,Busch Student Center,,,,05:24
147991412,Livingston Plaza,,,,15:32
174873678,Livingston Student Center,,,,10:40
175324768,Quads,,,,10:01
162219373,Werblin Back Entrance,,,,09:45
123979322,Hill Center,,,,03:44
172094021,Science Building,,,,21:02
125247490,Library of Science,,,,02:53
103805082,Busch Suites,,,,20:20
152646258,Busch Student Center,,,,03:22
165687819,Livingston Plaza,,,,18:18
118060324,Livingston Student Center,,,,14:11
199033111,Quads,,,,05:15
145295028,Werblin Back Entrance,,,,16:55
131472377,Hill Center,,,,22:07
137920219,Science Building,,,,04:34
106939446,Library of Science,,,,03:25
177686811,Quads,,,,09:46
199114314,Werblin Back Entrance,,,,11:25
175504248,Hill Center,,,,01:43
195846132,Science Building,,,,12:34
100404707,Library of Science,,,,09:29
124218139,Busch Suites,,,,00:59
156699033,Busch Student Center,,,,01:49
185585112,Livingston Plaza,,,,13:12
126018918,Livingston Student Center,,,,12:30
154996709,Quads,,,,15:33
142486427,Werblin Back Entrance,,,,15:03
169006054,Hill Center,,,,21:02
169485243,Science Building,,,,14:25
105744409,Library of Science,,,,22:51
131288433,Busch Suites,,,,17:38
138934987,Busch Student Center,,,,07:36
145806490,Livingston Plaza,,,,05:54
137220355,Livingston Student Center,,,,00:32
154201336,Quads,,,,07:25
103135730,Werblin Back Entrance,,,,15:58
111649756,Hill Center,,,,11:51
177727619,Science Building,,,,10:21
178111518,Library of Science,,,,18:20
138002352,Quads,,,,13:03
171224869,Werblin Back Entrance,,,,22:48
112211493,Hill Center,,,,18:16
134346691,Science Building,,,,23:11
137256612,Library of Science,,,,22:41
149384862,Busch Suites,,,,01:16
171377175,Busch Student Center,,,,03:27
147989883,Livingston Plaza,,,,06:36
114260883,Livingston Student Center,,,,15:32
139052865,Quads,,,,07:25
122001433,Werblin Back Entrance,,,,11:43
166965582,Hill Center,,,,00:51
181210430,Science Building,,,,03:34
149190281,Library of Science,,,,03:58
101749154,Busch Suites,,,,20:22
101276916,Busch Student Center,,,,03:25
113404809,Livingston Plaza,,,,07:09
133837053,Livingston Student Center,,,,07:26
157132987,Quads,,,,13:19
146760579,Werblin Back Entrance,,,,10:15
138492459,Hill Center,,,,04:01
151771457,Science Building,,,,00:20
177836160,Library of Science,,,,21:20
175402706,Quads,,,,20:08
156653325,Werblin Back Entrance,,,,08:26
124918740,Hill Center,,,,22:37
167875421,Science Building,,,,17:38
109699591,Library of Science,,,,23:24
195189516,Busch Suites,,,,21:27
184512294,Busch Student Center,,,,19:02
106841761,Livingston Plaza,,,,02:45
119716775,Livingston Student Center,,,,02:31
116719429,Quads,,,,05:33
155509446,Werblin Back Entrance,,,,01:58
138995707,Hill Center,,,,22:57
108518204,Science Building,,,,16:32
199756629,Library of Science,,,,03:53
152205853,Busch Suites,,,,18:47
102781921,Busch Student Center,,,,17:12
115853982,Livingston Plaza,,,,17:42
113581383,Livingston Student Center,,,,10:03
122835579,Quads,,,,14:47
168018179,Werblin Back Entrance,,,,00:44
195848840,Hill Center,,,,23:23
187834020,Science Building,,,,19:14
138148621,Library of Science,,,,19:17
152250373,Quads,,,,10:08
162483257,Werblin Back Entrance,,,,23:46
141771354,Hill Center,,,,17:02
137174487,Science Building,,,,01:23
125717755,Library of Science,,,,01:22
174924219,Busch Suites,,,,05:35
138301218,Busch Student Center,,,,12:17
189372643,Livingston Plaza,,,,22:10
125668695,Livingston Student Center,,,,14:38
137944567,Quads,,,,07:43
122884167,Werblin Back Entrance,,,,22:15
170832736,Hill Center,,,,18:55
124672648,Science Building,,,,02:12
135325386,Library of Science,,,,22:01
165123863,Busch Suites,,,,14:01
118377388,Busch Student Center,,,,09:19
167919006,Livingston Plaza,,,,05:55
131615001,Livingston Student Center,,,,02:37
125773568,Quads,,,,13:30
131276453,Werblin Back Entrance,,,,08:57
198391313,Hill Center,,,,06:05
192066028,Science Building,,,,21:06
153174966,Library of Science,,,,18:10
154997242,Quads,,,,15:27
127039572,Werblin Back Entrance,,,,16:31
113120551,Hill Center,,,,07:50
172859714,Science Building,,,,14:10
196850783,Library of Science,,,,23:54
172853081,Busch Suites,,,,06:27
162613006,Busch Student Center,,,,22:14
125011341,Livingston Plaza,,,,16:47
119441335,Livingston Student Center,,,,15:24
197455085,Quads,,,,13:27
134511762,Werblin Back Entrance,,,,08:03
118416791,Hill Center,,,,21:41
152681230,Science Building,,,,00:06
194482128,Library of Science,,,,04:12
184510730,Busch Suites,,,,08:27
162848231,Busch Student Center,,,,11:28
121681634,Livingston Plaza,,,,20:25
153652651,Livingston Student Center,,,,11:29
119157744,Quads,,,,11:04
109420412,Werblin Back Entrance,,,,13:04
147136480,Hill Center,,,,10:57
178250555,Science Building,,,,10:39
196496631,Library of Science,,,,10:55
161989075,Quads,,,,16:26
197582643,Werblin Back Entrance,,,,10:07
159205589,Hill Center,,,,09:40
106865115,Science Building,,,,00:38
185232131,Library of Science,,,,21:51
133156538,Busch Suites,,,,09:39
128114745,Busch Student Center,,,,07:45
128322104,Livingston Plaza,,,,19:01
104619473,Livingston Student Center,,,,20:23
175191557,Quads,,,,17:11
170788478,Werblin Back Entrance,,,,03:21
181066963,Hill Center,,,,20:56
191495559,Science Building,,,,23:36
115328563,Library of Science,,,,16:48
187020285,Busch Suites,,,,06:08
124147444,Busch Student Center,,,,15:04
106687137,Livingston Plaza,,,,20:13
191250809,Livingston Student Center,,,,09:24
104370984,Quads,,,,13:13
109298122,Werblin Back Entrance,,,,21:52
153327113,Hill Center,,,,17:01
164596554,Science Building,,,,23:27
169172389,Library of Science,,,,07:09
157262511,Quads,,,,17:57
118493268,Werblin Back Entrance,,,,17:26
144997260,Hill Center,,,,13:21
146045550,Science Building,,,,14:25
161652416,Library of Science,,,,09:06
101964451,Busch Suites,,,,21:13
186089403,Busch Student Center,,,,07:22
154010064,Livingston Plaza,,,,01:07
119058197,Livingston Student Center,,,,05:55
125426747,Quads,,,,11:54
184756609,Werblin Back Entrance,,,,07:21
178060639,Hill Center,,,,00:02
149234960,Science Building,,,,06:07
178292989,Library of Science,,,,01:55
144454476,Busch Suites,,,,11:06
164685070,Busch Student Center,,,,16:00
193875738,Livingston Plaza,,,,14:43
130219256,Livingston Student Center,,,,03:18
151464316,Quads,,,,19:33
168499225,Werblin Back Entrance,,,,05:28
183368338,Hill Center,,,,02:44
129842053,Science Building,,,,03:17
116221599,Library of Science,,,,18:29
159739579,Quads,,,,18:55
161812900,Werblin Back Entrance,,,,03:59
133127723,Hill Center,,,,05:03
189385084,Science Building,,,,15:50
112507813,Library of Science,,,,07:20
136993326,Busch Suites,,,,05:06
188941897,Busch Student Center,,,,16:19
183782010,Livingston Plaza,,,,16:13
198492551,Livingston Student Center,,,,00:24
133698366,Quads,,,,14:36
161066598,Werblin Back Entrance,,,,20:58
104980322,Hill Center,,,,17:55
112566264,Science Building,,,,21:54
169234485,Library of Science,,,,08:57
145311196,Busch Suites,,,,09:19
147392924,Busch Student Center,,,,04:35
165691177,Livingston Plaza,,,,09:23
197254488,Livingston Student Center,,,,02:11
189478545,Quads,,,,13:54
126934389,Werblin Back Entrance,,,,12:17
180123353,Hill Center,,,,13:13
121151503,Science Building,,,,02:06
143400645,Library of Science,,,,14:46
175795645,Quads,,,,16:17
118479444,Werblin Back Entrance,,,,15:37
114882620,Hill Center,,,,20:08
119445231,Science Building,,,,04:58
130231514,Library of Science,,,,21:31
135746255,Busch Suites,,,,04:31
100493336,Busch Student Center,,,,21:02
190143272,Livingston Plaza,,,,13:30
110226007,Livingston Student Center,,,,07:55
125184919,Quads,,,,16:49
196117130,Werblin Back Entrance,,,,14:12
149760963,Quads,,,,22:07
195202631,Werblin Back Entrance,,,,02:34
106742779,Hill Center,,,,06:15
195924923,Science Building,,,,08:31
130737381,Library of Science,,,,02:32
141808105,Busch Suites,,,,01:31
116022360,Busch Student Center,,,,03:24
171742117,Livingston Plaza,,,,23:10
128548922,Livingston Student Center,,,,07:24
114255254,Quads,,,,19:11
105506992,Werblin Back Entrance,,,,12:28
109941431,Hill Center,,,,22:17
162080245,Science Building,,,,18:36
157421325,Library of Science,,,,23:28
182619012,Busch Suites,,,,09:13
103755315,Busch Student Center,,,,17:52
135716388,Livingston Plaza,,,,11:48
151331485,Livingston Student Center,,,,16:17
168749636,Quads,,,,00:01
173720795,Werblin Back Entrance,,,,23:38
193675427,Hill Center,,,,10:54
124291622,Science Building,,,,14:06
199957612,Library of Science,,,,07:08
132059304,Quads,,,,09:41
181206792,Werblin Back Entrance,,,,11:38
143210550,Hill Center,,,,06:25
164366042,Science Building,,,,23:32
127716614,Library of Science,,,,00:14
183637108,Busch Suites,,,,15:40
197482139,Busch Student Center,,,,22:33
135460587,Livingston Plaza,,,,08:06
127845946,Livingston Student Center,,,,19:52
103245918,Quads,,,,06:00
156817821,Werblin Back Entrance,,,,05:20
156415308,Hill Center,,,,06:25
121505448,Science Building,,,,16:24
137136892,Library of Science,,,,18:25
167841905,Busch Suites,,,,02:37
141393353,Busch Student Center,,,,22:48
184157621,Livingston Plaza,,,,13:27
185374941,Livingston Student Center,,,,17:05
101780641,Quads,,,,21:56
126758085,Werblin Back Entrance,,,,11:07
199345652,Hill Center,,,,13:56
107812435,Science Building,,,,22:30
134992382,Library of Science,,,,21:09
172626811,Quads,,,,12:03
194364956,Werblin Back Entrance,,,,03:54
156741160,Hill Center,,,,08:19
150078581,Science Building,,,,15:52
126148172,Library of Science,,,,12:02
102343394,Busch Suites,,,,01:08
189905737,Busch Student Center,,,,04:14
104566933,Livingston Plaza,,,,00:32
107929385,Livingston Student Center,,,,01:46
181698956,Quads,,,,00:35
179954469,Werblin Back Entrance,,,,04:24
193034031,Hill Center,,,,02:03
162943250,Science Building,,,,15:53
190763476,Library of Science,,,,07:11
124344911,Busch Suites,,,,08:53
199005387,Busch Student Center,,,,14:56
103424676,Livingston Plaza,,,,00:53
189858232,Livingston Student Center,,,,22:15
115955728,Quads,,,,23:48
195918985,Werblin Back Entrance,,,,10:25
195559652,Hill Center,,,,01:41
116384574,Science Building,,,,20:17
142294469,Library of Science,,,,19:12
164122255,Quads,,,,05:12
120175993,Werblin Back Entrance,,,,00:29
116079838,Hill Center,,,,08:25
159428485,Science Building,,,,00:56
110636957,Library of Science,,,,17:34
141163532,Busch Suites,,,,03:27
189241464,Busch Student Center,,,,12:05
161316372,Livingston Plaza,,,,22:46
154685310,Livingston Student Center,,,,07:39
128357168,Quads,,,,03:36
108703007,Werblin Back Entrance,,,,07:23
105282136,Hill Center,,,,13:11
140751712,Science Building,,,,11:23
181633573,Library of Science,,,,13:30
147960413,Busch Suites,,,,07:30
157574903,Busch Student Center,,,,04:15
130875559,Livingston Plaza,,,,16:34
175221037,Livingston Student Center,,,,02:37
149511431,Quads,,,,13:36
187318728,Werblin Back Entrance,,,,00:00
107654006,Hill Center,,,,16:47
126184854,Science Building,,,,02:36
158287824,Library of Science,,,,18:54
119944105,Quads,,,,16:01
185211721,Werblin Back Entrance,,,,01:22
155911140,Hill Center,,,,16:10
172235522,Science Building,,,,04:50
116217220,Library of Science,,,,03:06
179606522,Busch Suites,,,,21:01
179995920,Busch Student Center,,,,21:19
127430107,Livingston Plaza,,,,23:31
182995606,Livingston Student Center,,,,11:02
155541348,Quads,,,,09:51
148515525,Werblin Back Entrance,,,,04:26
128544171,Hill Center,,,,21:26
184847080,Science Building,,,,04:55
157674810,Library of Science,,,,00:54
168547892,Busch Suites,,,,00:38
117096832,Busch Student Center,,,,18:29
143093787,Livingston Plaza,,,,10:32
146513781,Livingston Student Center,,,,14:20
115128110,Quads,,,,05:28
143488332,Werblin Back Entrance,,,,23:48
159985945,Hill Center,,,,10:57
188546898,Science Building,,,,13:59
194284565,Library of Science,,,,10:42
181683722,Quads,,,,16:01
118262002,Werblin Back Entrance,,,,20:50
175534410,Hill Center,,,,08:46
196234913,Science Building,,,,17:28
106251482,Library of Science,,,,02:06
137807450,Busch Suites,,,,23:58
157294300,Busch Student Center,,,,15:29
120878945,Livingston Plaza,,,,14:25
181966326,Livingston Student Center,,,,01:04
178359451,Quads,,,,19:50
149458615,Werblin Back Entrance,,,,07:52
107555564,Hill Center,,,,03:45
163812706,Science Building,,,,06:32
123072345,Library of Science,,,,08:52
163896096,Busch Suites,,,,20:11
117948448,Busch Student Center,,,,05:13
142184563,Livingston Plaza,,,,18:32
197575261,Livingston Student Center,,,,19:06
199514204,Quads,,,,16:21
174834004,Werblin Back Entrance,,,,05:27
154873511,Hill Center,,,,12:30
185704469,Science Building,,,,23:38
128415906,Library of Science,,,,04:55
115121726,Quads,,,,17:44
114295170,Werblin Back Entrance,,,,00:48
192902315,Hill Center,,,,11:25
131780069,Science Building,,,,14:04
121286168,Library of Science,,,,23:06
171786165,Busch Suites,,,,23:08
141950489,Busch Student Center,,,,22:28
123202151,Livingston Plaza,,,,07:14
128569227,Livingston Student Center,,,,12:47
188999411,Quads,,,,15:14
153284106,Werblin Back Entrance,,,,13:23
148754991,Hill Center,,,,00:19
179746915,Science Building,,,,20:44
138143255,Library of Science,,,,22:43
130206182,Busch Suites,,,,01:47
112071142,Busch Student Center,,,,12:08
145774505,Livingston Plaza,,,,03:52
147930764,Livingston Student Center,,,,22:01
192094327,Quads,,,,09:34
158357139,Werblin Back Entrance,,,,04:21
176823128,Hill Center,,,,00:38
161045413,Science Building,,,,02:20
179726457,Library of Science,,,,12:06
160663431,Quads,,,,11:58
197564322,Werblin Back Entrance,,,,07:50
142507075,Hill Center,,,,07:05
154948092,Science Building,,,,18:59
187706450,Library of Science,,,,00:03
123995961,Busch Suites,,,,21:41
113348410,Busch Student Center,,,,17:07
148788483,Livingston Plaza,,,,21:58
161258741,Livingston Student Center,,,,01:31
171902491,Quads,,,,04:13
192684049,Werblin Back Entrance,,,,03:35
196942761,Hill Center,,,,07:38
191913188,Science Building,,,,14:24
169251921,Library of Science,,,,10:29
110050192,Busch Suites,,,,10:50
181247909,Busch Student Center,,,,18:30
124167126,Livingston Plaza,,,,15:33
122653933,Livingston Student Center,,,,17:56
196629810,Quads,,,,10:51
110945816,Werblin Back Entrance,,,,03:15
161955040,Hill Center,,,,19:57
166280816,Science Building,,,,22:18
184048496,Library of Science,,,,08:36
194823614,Quads,,,,18:10
110910637,Werblin Back Entrance,,,,22:27
179545159,Hill Center,,,,12:13
112839871,Science Building,,,,19:53
189235302,Library of Science,,,,06:48
119956106,Busch Suites,,,,21:54
176322754,Busch Student Center,,,,21:34
133138033,Livingston Plaza,,,,13:09
138217193,Livingston Student Center,,,,00:19
184099575,Quads,,,,18:32
144085192,Werblin Back Entrance,,,,13:35
190720576,Hill Center,,,,18:57
133667577,Science Building,,,,07:19
129939781,Library of Science,,,,16:53
177908820,Busch Suites,,,,18:25
162434622,Busch Student Center,,,,13:57
126319853,Livingston Plaza,,,,19:59
132073812,Livingston Student Center,,,,09:58
107470072,Quads,,,,22:59
149275186,Werblin Back Entrance,,,,19:11
167329439,Hill Center,,,,14:26
114143312,Science Building,,,,01:19
194542759,Library of Science,,,,05:19
137774996,Quads,,,,08:44
168688199,Werblin Back Entrance,,,,11:50
139014459,Hill Center,,,,00:53
144827547,Science Building,,,,05:56
162555522,Library of Science,,,,02:03
125850065,Busch Suites,,,,07:38
118983893,Busch Student Center,,,,05:23
161563890,Livingston Plaza,,,,23:45
146309911,Livingston Student Center,,,,17:19
105612197,Quads,,,,16:26
100565273,Werblin Back Entrance,,,,04:11
126493700,Hill Center,,,,07:12
168153268,Science Building,,,,19:08
149225247,Library of Science,,,,21:52
169273675,Busch Suites,,,,02:25
151393190,Busch Student Center,,,,18:02
175931490,Livingston Plaza,,,,05:12
187989221,Livingston Student Center,,,,15:23
107076386,Quads,,,,16:03
162586634,Werblin Back Entrance,,,,14:02
146953378,Hill Center,,,,11:41
120992678,Science Building,,,,21:38
168276221,Library of Science,,,,18:39
130061816,Quads,,,,09:45
116276235,Werblin Back Entrance,,,,08:00
130656569,Hill Center,,,,11:12
102825583,Science Building,,,,10:17
139708105,Library of Science,,,,16:22
116964879,Busch Suites,,,,05:08
189136637,Busch Student Center,,,,03:27
131445707,Livingston Plaza,,,,23:44
173142323,Livingston Student Center,,,,21:48
168632534,Quads,,,,20:44
117327079,Werblin Back Entrance,,,,02:23
113459594,Hill Center,,,,21:24
117868861,Science Building,,,,05:57
192628462,Library of Science,,,,12:35
107571501,Busch Suites,,,,12:46
196461114,Busch Student Center,,,,09:21
129771275,Livingston Plaza,,,,13:54
133711731,Livingston Student Center,,,,12:38
126812686,Quads,,,,09:35
122854212,Werblin Back Entrance,,,,16:22
108464364,Hill Center,,,,04:05
132914679,Science Building,,,,03:20
102583244,Library of Science,,,,01:05
103658861,Quads,,,,05:20
122225733,Werblin Back Entrance,,,,07:26
118942093,Hill Center,,,,02:37
132899852,Science Building,,,,02:28
157682340,Library of Science,,,,02:14
108239219,Busch Suites,,,,01:03
172875775,Busch Student Center,,,,21:31
131025262,Livingston Plaza,,,,14:33
107283753,Livingston Student Center,,,,01:28
190511264,Quads,,,,00:18
147367652,Werblin Back Entrance,,,,14:32
112079888,Hill Center,,,,04:27
193058493,Science Building,,,,06:25
113639848,Library of Science,,,,06:43
188037856,Busch Suites,,,,10:05
176116096,Busch Student Center,,,,01:50
144149439,Livingston Plaza,,,,22:29
193969919,Livingston Student Center,,,,23:49
168085350,Quads,,,,12:57
140329212,Werblin Back Entrance,,,,06:20
198683907,Hill Center,,,,01:44
196719367,Science Building,,,,21:22
125575384,Library of Science,,,,22:47
115422631,Quads,,,,04:17
183912027,Werblin Back Entrance,,,,18:40
122341150,Hill Center,,,,06:57
123097039,Science Building,,,,20:54
138418121,Library of Science,,,,17:39
127341093,Busch Suites,,,,09:59
187686550,Busch Student Center,,,,13:39
188907220,Livingston Plaza,,,,00:16
160070700,Livingston Student Center,,,,17:03
187954915,Quads,,,,07:52
176578420,Werblin Back Entrance,,,,16:20
199696228,Hill Center,,,,19:29
162778825,Science Building,,,,13:58
181934795,Library of Science,,,,16:10
186076204,Busch Suites,,,,18:35
199510489,Busch Student Center,,,,16:45
104665554,Livingston Plaza,,,,02:22
182866362,Livingston Student Center,,,,04:57
132855541,Quads,,,,17:22
107062238,Werblin Back Entrance,,,,02:46
132096094,Hill Center,,,,15:08
130532385,Science Building,,,,00:48
175807187,Library of Science,,,,12:48
127743025,Quads,,,,17:16
194936973,Werblin Back Entrance,,,,08:48
178327382,Hill Center,,,,10:48
153566109,Science Building,,,,13:08
193724452,Library of Science,,,,17:44
142145146,Busch Suites,,,,23:59
157206452,Busch Student Center,,,,13:58
168768198,Livingston Plaza,,,,21:54
119183850,Livingston Student Center,,,,08:08
129190590,Quads,,,,13:37
137928082,Werblin Back Entrance,,,,15:12
184826651,Hill Center,,,,05:41
130607652,Science Building,,,,12:11
102933199,Library of Science,,,,14:35
168846833,Busch Suites,,,,23:55
184764417,Busch Student Center,,,,03:37
159944990,Livingston Plaza,,,,16:36
184258748,Livingston Student Center,,,,20:21
117570210,Quads,,,,06:18
160274950,Werblin Back Entrance,,,,21:19
121395420,Hill Center,,,,04:13
160935759,Science Building,,,,13:06
137599897,Library of Science,,,,03:24
121429831,Quads,,,,05:15
129157175,Werblin Back Entrance,,,,21:17
184569248,Hill Center,,,,18:10
184076848,Science Building,,,,17:26
135794965,Library of Science,,,,16:08
169501738,Busch Suites,,,,19:56
105524905,Busch Student Center,,,,06:54
127292324,Livingston Plaza,,,,00:56
153934766,Livingston Student Center,,,,11:29
156560047,Quads,,,,17:58
165118424,Werblin Back Entrance,,,,13:07
140452519,Hill Center,,,,11:29
152682975,Science Building,,,,01:02
153016205,Library of Science,,,,22:23
175636771,Busch Suites,,,,17:27
115855247,Busch Student Center,,,,16:14
103455127,Livingston Plaza,,,,00:42
180708468,Livingston Student Center,,,,11:03
103865977,Quads,,,,11:44
183104342,Werblin Back Entrance,,,,10:04
163740096,Hill Center,,,,20:56
137433870,Science Building,,,,10:05
138129247,Library of Science,,,,00:46
151892012,Quads,,,,21:15
158362490,Werblin Back Entrance,,,,20:25
112587250,Hill Center,,,,22:38
185843717,Science Building,,,,17:46
118990201,Library of Science,,,,00:34
177647879,Busch Suites,,,,08:25
